Zip,PctWhite,PctBlack,PctNativeAmer,PctAsian,PctPacIsl,PctOther
33321,0.506798517,0.333745365,0.003708282,0.038318912,0.001236094,0.116192831
33322,0.561470215,0.275031686,0.003802281,0.050697085,0.001267427,0.11026616
33323,0.596837945,0.213438735,0.002635046,0.079051383,0.001317523,0.106719368
33324,0.659898477,0.171319797,0.003807107,0.064720812,0,0.100253807
33325,0.684856753,0.091405184,0.005457026,0.070941337,0,0.145975443
33326,0.695652174,0.061191626,0.004830918,0.070853462,0,0.169082126
33327,0.690721649,0.060137457,0.005154639,0.120274914,0,0.12371134
33328,0.775280899,0.071161049,0.003745318,0.084893883,0.001248439,0.063670412
33330,0.756225426,0.082568807,0.003931848,0.095674967,0.001310616,0.060288336
33331,0.696925329,0.077598829,0.002928258,0.131771596,0,0.090775988
33332,0.672360248,0.090062112,0.00310559,0.138198758,0,0.094720497
33334,0.655339806,0.166262136,0.006067961,0.029126214,0.001213592,0.143203883
33351,0.357590966,0.454203262,0.003764115,0.060225847,0,0.124215809
33388,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
33401,0.53125,0.370535714,0.004464286,0.025669643,0,0.068080357
33403,0.423245614,0.484649123,0.003289474,0.033991228,0,0.055921053
33404,0.29286475,0.658146965,0.003194888,0.017039404,0,0.027689031
33405,0.663624511,0.069100391,0.019556714,0.016949153,0.001303781,0.22946545
33406,0.598302687,0.148514851,0.011315417,0.021216407,0.001414427,0.219236209
33407,0.261401557,0.607341491,0.013348165,0.020022247,0,0.097886541
33408,0.93635383,0.020496224,0.002157497,0.017259978,0.001078749,0.021574973
33409,0.376932224,0.401902497,0.013079667,0.038049941,0.001189061,0.168846611
33410,0.820512821,0.071348941,0.006688963,0.049052397,0,0.052396878
33411,0.605450237,0.261848341,0.004739336,0.049763033,0,0.078199052
33412,0.787671233,0.121004566,0.003424658,0.049086758,0.001141553,0.038812785
33413,0.392991239,0.391739675,0.006257822,0.057571965,0,0.151439299
33414,0.715496368,0.148910412,0.002421308,0.064164649,0,0.069007264
33415,0.426409904,0.258596974,0.015130674,0.030261348,0.002751032,0.268225585
33417,0.487804878,0.344947735,0.009291521,0.029036005,0,0.128919861
33418,0.872105843,0.047409041,0.002205072,0.049614112,0,0.027563396
33426,0.663265306,0.235827664,0.003401361,0.035147392,0,0.06122449
33428,0.732572877,0.095057034,0.003802281,0.058301648,0,0.11026616
33430,0.162650602,0.66626506,0.004819277,0.004819277,0,0.160240964
33431,0.802927928,0.111486486,0.003378378,0.038288288,0.001126126,0.043918919
33432,0.855367232,0.06440678,0.003389831,0.029378531,0,0.046327684
33433,0.849347568,0.048635824,0.00118624,0.043890866,0,0.056939502
33434,0.890285714,0.036571429,0.001142857,0.030857143,0,0.041142857
33435,0.512568306,0.421857923,0.003278689,0.010928962,0,0.05136612
33436,0.658013544,0.233634312,0.005643341,0.039503386,0,0.063205418
33437,0.818574514,0.123110151,0.002159827,0.025917927,0,0.030237581
33438,0.56443299,0.217783505,0.007731959,0.00257732,0,0.207474227
33440,0.525575448,0.24168798,0.015345269,0.016624041,0,0.200767263
33441,0.535046729,0.360981308,0.003504673,0.015186916,0.001168224,0.08411215
33442,0.740606061,0.124848485,0.002424242,0.033939394,0.001212121,0.098181818
33444,0.47020585,0.461538462,0.005417118,0.013001083,0,0.049837486
33445,0.702882483,0.227272727,0.003325942,0.026607539,0,0.039911308
33446,0.912568306,0.036065574,0.001092896,0.021857923,0,0.026229508
33449,0.780045351,0.114512472,0.002267574,0.063492063,0,0.03968254
33455,0.909774436,0.044038668,0.004296455,0.011815252,0.001074114,0.02792696
33458,0.849942726,0.03207331,0.009163803,0.038946163,0.001145475,0.069873998
33460,0.457988166,0.226035503,0.074556213,0.010650888,0.001183432,0.229585799
33461,0.462264151,0.229110512,0.026954178,0.02425876,0.001347709,0.257412399
33462,0.610792193,0.236509759,0.008036739,0.024110218,0,0.120551091
33463,0.448275862,0.31773399,0.011083744,0.048029557,0,0.174876847
33467,0.786046512,0.106976744,0.002325581,0.045348837,0,0.058139535
33469,0.966666667,0.007526882,0.001075269,0.010752688,0,0.013978495
33470,0.762812872,0.138259833,0.005959476,0.030989273,0.001191895,0.063170441
33471,0.680390033,0.228602384,0.005417118,0.003250271,0,0.083423619
33472,0.847946726,0.081021088,0.002219756,0.035516093,0.001109878,0.033296337
33473,0.857299671,0.063666301,0.00219539,0.053787047,0,0.024149286
33476,0.138919515,0.719955899,0.004410143,0.003307607,0,0.1323043
33477,0.98125,0.004166667,0.001041667,0.007291667,0,0.00625
33478,0.938684504,0.014492754,0.002229654,0.02006689,0,0.024526198
33480,0.967402734,0.006309148,0,0.015772871,0,0.009463722
33483,0.907051282,0.060897436,0.001068376,0.011752137,0.001068376,0.017094017
33484,0.867986799,0.068206821,0.00110011,0.02640264,0,0.03630363
33486,0.857814336,0.048178613,0.003525264,0.038777908,0,0.051703878
33487,0.8867713,0.041479821,0.003363229,0.035874439,0.001121076,0.032511211
33493,0.183628319,0.705752212,0.003318584,0.001106195,0,0.105088496
33496,0.87793953,0.035834267,0.001119821,0.049272116,0,0.035834267
33498,0.837869822,0.05443787,0.002366864,0.063905325,0,0.041420118
33503,0.674482759,0.126896552,0.020689655,0.031724138,0,0.147586207
33510,0.630695444,0.208633094,0.004796163,0.047961631,0.002398082,0.106714628
33511,0.629893238,0.202846975,0.004744958,0.065243179,0.00118624,0.097271649
33513,0.821888412,0.119098712,0.006437768,0.006437768,0.001072961,0.045064378
33514,0.803203661,0.075514874,0.003432494,0.00228833,0.00228833,0.114416476
33521,0.562979189,0.405257393,0.003285871,0.017524644,0,0.010952903
33523,0.749427918,0.108695652,0.005720824,0.004576659,0,0.129290618
33525,0.847777778,0.064444444,0.005555556,0.012222222,0.001111111,0.07
33527,0.7010551,0.048065651,0.035169988,0.029308324,0,0.186400938
33530,0.824929972,0.050420168,0.050420168,0.050420168,0,0.025210084
33534,0.527093596,0.270935961,0.007389163,0.025862069,0.001231527,0.167487685
33538,0.923159018,0.04375667,0.005336179,0.005336179,0.001067236,0.022411953
33540,0.88624052,0.047670639,0.006500542,0.010834236,0,0.048754063
33541,0.857142857,0.069230769,0.004395604,0.020879121,0.001098901,0.047252747
33542,0.868508287,0.062983425,0.005524862,0.012154696,0.001104972,0.049723757
33543,0.700477327,0.128878282,0.003579952,0.089498807,0.001193317,0.075178998
33544,0.728132388,0.117021277,0.003546099,0.081560284,0.001182033,0.06855792
33545,0.653429603,0.19253911,0.004813478,0.052948255,0.001203369,0.095066185
33547,0.851938895,0.045828437,0.002350176,0.059929495,0.001175088,0.039952996
33548,0.857471264,0.042528736,0.002298851,0.065517241,0,0.031034483
33549,0.840665874,0.071343639,0.003567182,0.030915577,0.001189061,0.053507729
33550,0.833138856,0.082847141,0,0.082847141,0,0
33556,0.854691076,0.044622426,0.00228833,0.067505721,0.001144165,0.029748284
33558,0.795081967,0.057377049,0.003512881,0.101873536,0,0.042154567
33559,0.705882353,0.123529412,0.004705882,0.068235294,0.001176471,0.097647059
33563,0.604091456,0.181708785,0.009626955,0.012033694,0.001203369,0.19133574
33565,0.868926554,0.018079096,0.007909605,0.012429379,0,0.091525424
33566,0.753277712,0.083432658,0.008343266,0.026221692,0.001191895,0.128724672
33567,0.69875,0.12375,0.01375,0.01125,0.00125,0.1525
33569,0.698468787,0.163722026,0.005889282,0.048292108,0.001177856,0.082449941
33570,0.604790419,0.207185629,0.008383234,0.019161677,0.001197605,0.160479042
33572,0.835227273,0.080681818,0.003409091,0.036363636,0.001136364,0.043181818
33573,0.822633297,0.115342764,0.002176279,0.020674646,0.001088139,0.038084875
33574,0.463022508,0.454448017,0,0.032154341,0,0.051446945
33576,0.917582418,0.031868132,0.004395604,0.017582418,0,0.02967033
33578,0.557022809,0.266506603,0.004801921,0.051620648,0.00120048,0.118847539
33579,0.555555556,0.285024155,0.006038647,0.053140097,0.001207729,0.100241546
33584,0.667828107,0.18815331,0.006968641,0.040650407,0,0.096399535
33585,0.918888889,0.027777778,0.007777778,0.012222222,0.005555556,0.027777778
33592,0.724944321,0.161469933,0.010022272,0.033407572,0.001113586,0.070155902
33594,0.716295428,0.132473623,0.004689332,0.060961313,0,0.084407972
33596,0.822916667,0.086805556,0.00462963,0.043981481,0.001157407,0.041666667
33597,0.866518354,0.06785317,0.010011123,0.006674082,0.001112347,0.047830923
33598,0.572115385,0.170673077,0.020432692,0.025240385,0.001201923,0.210336538
33602,0.704387991,0.184757506,0.003464203,0.054272517,0.001154734,0.051963048
33603,0.605425401,0.266337855,0.006165228,0.013563502,0.001233046,0.106041924
33604,0.501253133,0.308270677,0.006265664,0.030075188,0.001253133,0.152882206
33605,0.269360269,0.593714927,0.005611672,0.007856341,0.001122334,0.122334456
33606,0.85857461,0.070155902,0.003340757,0.038975501,0,0.028953229
33607,0.541611625,0.27344782,0.003963012,0.047556143,0,0.132100396
33609,0.820965842,0.055359246,0.007067138,0.061248528,0.001177856,0.055359246
33610,0.261117446,0.59977195,0.005701254,0.035347777,0.001140251,0.098061574
33611,0.832951945,0.070938215,0.003432494,0.050343249,0.001144165,0.041189931
33612,0.430439952,0.344827586,0.009512485,0.03686088,0.001189061,0.174791914
33613,0.511961722,0.263157895,0.009569378,0.076555024,0.001196172,0.137559809
33614,0.53262519,0.139605463,0.007587253,0.063732929,0,0.254931715
33615,0.604316547,0.110791367,0.005755396,0.058992806,0.001438849,0.218705036
33616,0.708037825,0.156028369,0.007092199,0.061465721,0.003546099,0.062647754
33617,0.466970387,0.394077449,0.004555809,0.048974943,0.001138952,0.08428246
33618,0.794153471,0.081607795,0.00365408,0.043848965,0,0.077953715
33619,0.420219245,0.401948843,0.006090134,0.031668697,0.001218027,0.138855055
33620,0.565261044,0.123493976,0.001004016,0.083333333,0.001004016,0.224899598
33621,0.780346821,0.144508671,0.010404624,0.031213873,0.004624277,0.030057803
33624,0.714659686,0.104712042,0.003926702,0.061518325,0.001308901,0.115183246
33625,0.668865435,0.101583113,0.002638522,0.092348285,0.001319261,0.131926121
33626,0.748558247,0.056516724,0.002306805,0.143021915,0,0.049596309
33629,0.921322691,0.017103763,0.002280502,0.03990878,0,0.019384265
33634,0.572932331,0.133834586,0.006015038,0.07518797,0,0.210526316
33635,0.667087011,0.087011349,0.005044136,0.117276166,0.001261034,0.122320303
33637,0.499417928,0.321303842,0.004656577,0.087310827,0.001164144,0.086146682
33647,0.539884393,0.18150289,0.003468208,0.21734104,0.001156069,0.058959538
33701,0.804560261,0.13897937,0.003257329,0.026058632,0.001085776,0.024972856
33702,0.83481153,0.078713969,0.00443459,0.04767184,0.001108647,0.034368071
33703,0.904185022,0.034140969,0.002202643,0.036343612,0,0.023127753
33704,0.930510315,0.023887079,0.003257329,0.026058632,0,0.016286645
33705,0.44768069,0.509169364,0.002157497,0.015102481,0.001078749,0.024811219
33706,0.964968153,0.008492569,0.002123142,0.012738854,0.001061571,0.011677282
33707,0.893890675,0.069667738,0.003215434,0.012861736,0.001071811,0.018220793
33708,0.949839915,0.016008538,0.003201708,0.01814301,0,0.01280683
33709,0.813053097,0.074115044,0.003318584,0.065265487,0.001106195,0.042035398
33710,0.873068433,0.05187638,0.003311258,0.040838852,0.001103753,0.03200883
33711,0.446333688,0.517534538,0.002125399,0.011689692,0,0.021253985
33712,0.275607181,0.691657867,0.003167899,0.012671595,0.001055966,0.017951426
33713,0.745535714,0.121651786,0.004464286,0.091517857,0.001116071,0.036830357
33714,0.720670391,0.129608939,0.004469274,0.094972067,0.001117318,0.048044693
33715,0.958860759,0.011603376,0.002109705,0.018987342,0,0.008438819
33716,0.736251403,0.14365881,0.004489338,0.069584736,0,0.046015713
33744,0.755501222,0.04400978,0.04400978,0,0,0.155256724
33755,0.619638826,0.231376975,0.009029345,0.027088036,0.005643341,0.106094808
33756,0.771556551,0.119820829,0.008958567,0.025755879,0.001119821,0.073908175
33759,0.799097065,0.090293454,0.009029345,0.038374718,0,0.062076749
33760,0.659977703,0.170568562,0.00780379,0.05574136,0.001114827,0.105908584
33761,0.910284464,0.025164114,0.003282276,0.028446389,0.001094092,0.030634573
33762,0.826419214,0.037117904,0.004366812,0.104803493,0,0.027292576
33763,0.875409836,0.041530055,0.006557377,0.031693989,0,0.043715847
33764,0.857772878,0.05292172,0.003307607,0.03969129,0.001102536,0.044101433
33765,0.730232558,0.08372093,0.010465116,0.03372093,0,0.143023256
33767,0.945147679,0.008438819,0.001054852,0.03164557,0,0.01371308
33770,0.860465116,0.064230343,0.005537099,0.023255814,0.002214839,0.044296788
33771,0.848952591,0.058434399,0.004410143,0.030871003,0.001102536,0.056229327
33772,0.926724138,0.021551724,0.003232759,0.026939655,0,0.019396552
33773,0.849118943,0.04845815,0.003303965,0.064977974,0.001101322,0.033039648
33774,0.865720524,0.087336245,0.003275109,0.018558952,0.002183406,0.024017467
33776,0.953613808,0.010787487,0.002157497,0.022653722,0,0.010787487
33777,0.868131868,0.042857143,0.004395604,0.056043956,0.003296703,0.026373626
33778,0.837541164,0.107574094,0.004390779,0.024149286,0,0.026344676
33781,0.72378805,0.085682074,0.004509583,0.117249154,0.002254791,0.067643743
33782,0.780595369,0.062844542,0.004410143,0.106945976,0.001102536,0.045203969
33785,0.96485623,0.007454739,0.001064963,0.014909478,0,0.010649627
33786,0.952483801,0.006479482,0.002159827,0.033477322,0,0.005399568
33801,0.691093574,0.17361894,0.006764374,0.011273957,0.001127396,0.116121759
33803,0.811085973,0.096153846,0.003393665,0.022624434,0.001131222,0.06561086
33805,0.46779661,0.418079096,0.005649718,0.015819209,0.001129944,0.092655367
33809,0.811870101,0.096304591,0.003359462,0.021276596,0,0.064949608
33810,0.740068104,0.143019296,0.006810443,0.031782066,0.001135074,0.077185017
33811,0.814982974,0.101021566,0.003405221,0.015891033,0,0.064699205
33812,0.773755656,0.097285068,0.003393665,0.073529412,0,0.053167421
33813,0.842937853,0.070056497,0.003389831,0.04180791,0,0.040677966
33815,0.556872038,0.261848341,0.013033175,0.007109005,0.001184834,0.159952607
33823,0.795964126,0.10426009,0.007847534,0.013452915,0,0.07735426
33825,0.680044593,0.199554069,0.005574136,0.02006689,0,0.092530658
33827,0.867391304,0.076086957,0.001086957,0.007608696,0.002173913,0.045652174
33830,0.685618729,0.214046823,0.005574136,0.013377926,0,0.081382386
33834,0.620454545,0.195454545,0.006818182,0.004545455,0,0.171590909
33835,0.222343921,0.730558598,0,0,0,0.047097481
33837,0.64800995,0.120646766,0.008706468,0.027363184,0.001243781,0.195273632
33838,0.541616405,0.264173703,0.007237636,0.02291918,0.001206273,0.164053076
33839,0.725312145,0.13507378,0.007945516,0.012485812,0,0.119182747
33840,0.485507246,0.22173913,0.017391304,0.005797101,0,0.269565217
33841,0.717805151,0.139977604,0.002239642,0.004479283,0.001119821,0.133258679
33843,0.767777778,0.125555556,0.005555556,0.003333333,0,0.096666667
33844,0.551892552,0.206349206,0.00976801,0.013431013,0.001221001,0.217338217
33847,0.902901786,0.022321429,0.003348214,0.003348214,0,0.066964286
33848,0.716302953,0.065468549,0.019255456,0.015404365,0.002567394,0.182284981
33849,0.932608696,0.027173913,0.015217391,0.014130435,0.001086957,0.008695652
33850,0.713142857,0.168,0.006857143,0.018285714,0.001142857,0.092571429
33851,0.704491726,0.126477541,0.004728132,0.022458629,0,0.140661939
33852,0.824384787,0.080536913,0.006711409,0.008948546,0,0.079418345
33853,0.537263626,0.340378198,0.006674082,0.010011123,0,0.10567297
33854,0.64254062,0.025110783,0,0.014771049,0,0.317577548
33855,0.931034483,0.011494253,0.011494253,0,0,0.044932079
33856,0.916666667,0.053861789,0.00203252,0.008130081,0,0.018292683
33857,0.93676313,0.01607717,0.005359057,0.004287245,0,0.037513398
33858,0.345022624,0.559954751,0.012443439,0.012443439,0,0.071266968
33859,0.823136819,0.071190211,0.006674082,0.011123471,0.001112347,0.087875417
33860,0.737209302,0.115116279,0.010465116,0.012790698,0.001162791,0.123255814
33865,0.865724382,0.070671378,0.005889282,0.002355713,0,0.05418139
33867,0.900210084,0.058823529,0,0,0,0.042016807
33868,0.830396476,0.091409692,0.004405286,0.008810573,0.001101322,0.063876652
33870,0.752565564,0.142531357,0.005701254,0.01368301,0.001140251,0.084378563
33872,0.827201784,0.068004459,0.003344482,0.045707915,0,0.054626533
33873,0.718012422,0.085714286,0.008695652,0.008695652,0,0.177639752
33875,0.900442478,0.044247788,0.004424779,0.013274336,0.001106195,0.03539823
33876,0.888402626,0.048140044,0.00547046,0.008752735,0,0.049234136
33877,0.470654628,0.445823928,0.003386005,0.003386005,0,0.076749436
33880,0.658342792,0.191827469,0.006810443,0.020431328,0.001135074,0.121452894
33881,0.576536313,0.310614525,0.005586592,0.015642458,0,0.091620112
33884,0.782463929,0.118756937,0.003329634,0.039955605,0.001109878,0.054384018
33890,0.78021978,0.017094017,0.013431013,0.013431013,0,0.174603175
33896,0.682926829,0.117073171,0.004878049,0.037804878,0.001219512,0.156097561
33897,0.674213836,0.124528302,0.005031447,0.026415094,0.001257862,0.171069182
33898,0.817589577,0.09771987,0.005428882,0.009771987,0.001085776,0.068403909
33901,0.611111111,0.289115646,0.007936508,0.017006803,0,0.073696145
33903,0.918948521,0.027382256,0.004381161,0.008762322,0,0.039430449
33904,0.910935738,0.02367531,0.003382187,0.01578354,0.001127396,0.045095829
33905,0.666281755,0.105080831,0.021939954,0.019630485,0,0.187066975
33907,0.726618705,0.107913669,0.008393285,0.026378897,0,0.129496403
33908,0.91025641,0.025641026,0.002136752,0.023504274,0,0.037393162
33909,0.802992519,0.079800499,0.003740648,0.021197007,0.001246883,0.092269327
33912,0.930777423,0.020234292,0.002129925,0.028753994,0,0.018104366
33913,0.866740088,0.051762115,0.003303965,0.031938326,0,0.045154185
33914,0.888248848,0.036866359,0.003456221,0.020737327,0,0.051843318
33916,0.367802585,0.432432432,0.012925969,0.017626322,0,0.170387779
33917,0.951871658,0.010695187,0.003208556,0.007486631,0,0.025668449
33919,0.898597627,0.036677454,0.002157497,0.028047465,0,0.035598706
33920,0.915584416,0.046536797,0.003246753,0.006493506,0,0.028138528
33921,0.988843813,0.006085193,0,0.004056795,0,0.001014199
33922,0.9201726,0.003236246,0.004314995,0.006472492,0,0.065803668
33924,0.984423676,0.005192108,0,0.005192108,0.005192108,0
33928,0.935622318,0.011802575,0.001072961,0.021459227,0,0.028969957
33930,0.806802721,0.008163265,0.006802721,0.004081633,0,0.17414966
33931,0.981404959,0.003099174,0.002066116,0.003099174,0.001033058,0.009297521
33935,0.653705954,0.040097205,0.021871203,0.004860267,0,0.278250304
33936,0.664516129,0.153548387,0.006451613,0.011612903,0.001290323,0.162580645
33944,0.968409586,0.005446623,0,0,0,0.026143791
33946,0.98540146,0.004171011,0,0.004171011,0.001042753,0.005213764
33947,0.972717733,0.006295908,0.002098636,0.009443861,0,0.010493179
33948,0.873500545,0.078516903,0.002181025,0.017448201,0,0.027262814
33950,0.941860465,0.027484144,0.002114165,0.011627907,0,0.016913319
33952,0.844271413,0.085650723,0.003337041,0.022246941,0.001112347,0.043381535
33953,0.934322034,0.034957627,0.003177966,0.012711864,0,0.014830508
33954,0.850549451,0.092307692,0.004395604,0.020879121,0.001098901,0.030769231
33955,0.942287513,0.032528856,0.002098636,0.011542497,0,0.011542497
33956,0.979035639,0.004192872,0.002096436,0.004192872,0,0.01048218
33957,0.980412371,0.005154639,0.001030928,0.007216495,0,0.006185567
33960,0.924080664,0.021352313,0,0.002372479,0,0.051008304
33965,0.856828194,0.081497797,0.004405286,0.016519824,0,0.040748899
33966,0.847704367,0.050391937,0.002239642,0.051511758,0,0.048152296
33967,0.837744534,0.03452244,0.00575374,0.027617952,0,0.094361335
33971,0.490566038,0.27672956,0.00754717,0.028930818,0,0.194968553
33972,0.653553299,0.196700508,0.006345178,0.016497462,0.001269036,0.125634518
33973,0.356703567,0.387453875,0.019680197,0.008610086,0.001230012,0.226322263
33974,0.539540816,0.232142857,0.007653061,0.014030612,0.00127551,0.206632653
33976,0.460026212,0.306684142,0.009174312,0.014416776,0,0.209698558
33980,0.864425163,0.084598698,0.003253796,0.022776573,0,0.023861171
33981,0.957264957,0.016025641,0.002136752,0.011752137,0,0.012820513
33982,0.903055848,0.065331928,0.003161222,0.009483667,0,0.018967334
33983,0.861171367,0.093275488,0.003253796,0.019522777,0,0.023861171
33990,0.821002387,0.059665871,0.00477327,0.026252983,0.001193317,0.088305489
33991,0.864705882,0.044705882,0.004705882,0.02,0,0.065882353
33993,0.841463415,0.06097561,0.002439024,0.017073171,0.001219512,0.075609756
34101,0.833152763,0,0,0.083423619,0,0.083423619
34102,0.909381663,0.049040512,0.002132196,0.011727079,0,0.026652452
34103,0.945945946,0.012972973,0.002162162,0.012972973,0,0.025945946
34104,0.800953516,0.071513707,0.005959476,0.017878427,0,0.10250298
34105,0.90989011,0.021978022,0.001098901,0.02967033,0,0.036263736
34108,0.947705443,0.007470651,0.003201708,0.014941302,0,0.026680896
34109,0.889390519,0.027088036,0.002257336,0.025959368,0,0.05530474
34110,0.938166311,0.015991471,0.001066098,0.021321962,0,0.024520256
34112,0.818594104,0.077097506,0.007936508,0.012471655,0,0.085034014
34113,0.75669383,0.122235157,0.004656577,0.011641444,0,0.104772992
34114,0.821902655,0.078539823,0.004424779,0.011061947,0,0.085176991
34116,0.520625889,0.186344239,0.014224751,0.011379801,0,0.266002845
34117,0.783505155,0.056701031,0.007731959,0.012886598,0,0.139175258
34119,0.895439377,0.034482759,0.002224694,0.027808676,0,0.040044494
34120,0.792356688,0.07133758,0.006369427,0.024203822,0,0.105732484
34134,0.961337513,0.006269592,0.001044932,0.013584117,0,0.016718913
34135,0.843225084,0.011198208,0.007838746,0.016797312,0.001119821,0.119820829
34137,0.900221729,0.083148559,0.00886918,0,0.00443459,0.00443459
34138,0.990625,0,0,0,0,0.009375
34139,0.916309013,0,0.030042918,0,0,0.05472103
34140,0.961498439,0.008324662,0.003121748,0.014568158,0,0.01144641
34141,0.485924113,0.028151775,0.23378213,0.121175031,0,0.130966952
34142,0.365661861,0.234600262,0.024901704,0.009174312,0,0.365661861
34145,0.958598726,0.003184713,0.002123142,0.011677282,0,0.023354565
34201,0.932907348,0.029818956,0,0.027689031,0,0.008519702
34202,0.917480999,0.024972856,0.002171553,0.034744843,0.001085776,0.02062975
34203,0.742196532,0.09132948,0.006936416,0.034682081,0.001156069,0.123699422
34205,0.735527809,0.136208854,0.005675369,0.013620885,0.001135074,0.107832009
34207,0.736720554,0.101616628,0.008083141,0.012702079,0.001154734,0.139722864
34208,0.592723005,0.218309859,0.007042254,0.017605634,0.001173709,0.161971831
34209,0.937033084,0.026680896,0.003201708,0.016008538,0.001067236,0.016008538
34210,0.824618736,0.093681917,0.003267974,0.029411765,0.001089325,0.047930283
34211,0.900219298,0.028508772,0.002192982,0.047149123,0,0.021929825
34212,0.897577093,0.039647577,0.002202643,0.037444934,0,0.022026432
34215,0.986315789,0.005263158,0,0.008421053,0,0
34216,0.982365145,0.003112033,0,0.008298755,0,0.007261411
34217,0.979936642,0.004223865,0.002111932,0.010559662,0,0.004223865
34219,0.882675439,0.054824561,0.003289474,0.026315789,0,0.031798246
34221,0.729910714,0.151785714,0.005580357,0.015625,0.001116071,0.097098214
34222,0.845819761,0.082519001,0.004343105,0.019543974,0,0.046688382
34223,0.976041667,0.003125,0.002083333,0.008333333,0,0.009375
34224,0.972774869,0.005235602,0.003141361,0.008376963,0,0.010471204
34228,0.974226804,0.004123711,0.002061856,0.012371134,0,0.006185567
34229,0.950317125,0.005285412,0.001057082,0.032769556,0.001057082,0.010570825
34231,0.918655098,0.01626898,0.003253796,0.01626898,0,0.043383948
34232,0.88664422,0.025813692,0.005611672,0.022446689,0,0.058361392
34233,0.917763158,0.016447368,0.002192982,0.035087719,0,0.029605263
34234,0.516853933,0.35505618,0.005617978,0.033707865,0.001123596,0.087640449
34235,0.861363636,0.047727273,0.005681818,0.017045455,0,0.068181818
34236,0.899465241,0.040641711,0.005347594,0.018181818,0,0.034224599
34237,0.71886121,0.088967972,0.007117438,0.022538553,0,0.163701068
34238,0.93368984,0.013903743,0.001069519,0.035294118,0.001069519,0.016042781
34239,0.902222222,0.021111111,0.004444444,0.022222222,0,0.051111111
34240,0.929881338,0.01618123,0.002157497,0.034519957,0,0.017259978
34241,0.932258065,0.016129032,0.002150538,0.025806452,0,0.022580645
34242,0.969823101,0.003121748,0.001040583,0.016649324,0,0.009365245
34243,0.853170189,0.0567297,0.003337041,0.045606229,0,0.041156841
34250,0.909375,0.008333333,0.008333333,0.052083333,0,0.021875
34251,0.938393839,0.00660066,0.00440044,0.00990099,0,0.04180418
34266,0.668197474,0.161882893,0.005740528,0.006888634,0,0.157290471
34267,0.927038627,0.072961373,0,0,0,0
34268,0.408008658,0.369047619,0,0.014069264,0,0.208874459
34269,0.943573668,0.03030303,0.00522466,0.00522466,0,0.015673981
34275,0.954736842,0.013684211,0.003157895,0.017894737,0.001052632,0.010526316
34285,0.971933472,0.006237006,0.002079002,0.007276507,0,0.011434511
34286,0.871794872,0.065774805,0.003344482,0.017837235,0.001114827,0.040133779
34287,0.896663079,0.048439182,0.003229279,0.016146394,0.001076426,0.03444564
34288,0.865704772,0.075471698,0.003329634,0.022197558,0,0.034406215
34289,0.915846995,0.034972678,0,0.02295082,0,0.025136612
34291,0.88209607,0.06441048,0.004366812,0.012008734,0,0.036026201
34292,0.968717414,0.008342023,0.002085506,0.011470282,0,0.010427529
34293,0.961175236,0.007345226,0.002098636,0.015739769,0,0.013641133
34420,0.874444444,0.061111111,0.004444444,0.011111111,0.001111111,0.046666667
34428,0.949624866,0.024651661,0.004287245,0.008574491,0,0.011789925
34429,0.93256059,0.034773446,0.004214963,0.014752371,0,0.01369863
34431,0.928802589,0.035598706,0.003236246,0.006472492,0,0.026968716
34432,0.904814004,0.04595186,0.006564551,0.007658643,0,0.035010941
34433,0.925,0.034782609,0.004347826,0.013043478,0.001086957,0.023913043
34434,0.900763359,0.057797165,0.00436205,0.010905125,0,0.025081788
34436,0.970117396,0.010672359,0.003201708,0.005336179,0.001067236,0.009605123
34442,0.927061311,0.021141649,0.003171247,0.034883721,0,0.013742072
34445,0.938271605,0.061728395,0,0,0,0
34446,0.955319149,0.015957447,0.004255319,0.012765957,0,0.011702128
34448,0.971488912,0.00844773,0.005279831,0.006335797,0,0.00844773
34449,0.968421053,0.010526316,0.003157895,0.004210526,0,0.013684211
34450,0.951322751,0.02010582,0.004232804,0.008465608,0,0.016931217
34452,0.93649085,0.023681378,0.003229279,0.020452099,0,0.016146394
34453,0.913090129,0.039699571,0.005364807,0.02360515,0.001072961,0.017167382
34461,0.923890063,0.041226216,0.002114165,0.020084567,0.001057082,0.012684989
34465,0.90204521,0.045209903,0.003229279,0.022604952,0,0.026910657
34470,0.767777778,0.167777778,0.003333333,0.02,0,0.041111111
34471,0.795986622,0.130434783,0.002229654,0.025641026,0,0.045707915
34472,0.667049369,0.226176808,0.006888634,0.020665901,0.001148106,0.079219288
34473,0.543209877,0.283950617,0.00617284,0.016049383,0.001234568,0.149382716
34474,0.677119628,0.12543554,0.005807201,0.091753775,0,0.098722416
34475,0.46898803,0.465723613,0.004352557,0.005440696,0,0.053318825
34476,0.81059752,0.101465614,0.004509583,0.028184893,0.001127396,0.054114994
34479,0.796479648,0.156215622,0.00550055,0.00990099,0,0.0330033
34480,0.783964365,0.130289532,0.003340757,0.032293987,0,0.048997773
34481,0.920940171,0.038461538,0.003205128,0.011752137,0,0.025641026
34482,0.728571429,0.178021978,0.004395604,0.007692308,0,0.082417582
34484,0.871212121,0.046536797,0.003246753,0.055194805,0,0.023809524
34487,1,0,0,0,0,0
34488,0.913326111,0.057421452,0.006500542,0.005417118,0.001083424,0.017334778
